"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","STATE_NAME","COUNTY_NAME","ARPT_NAME","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","ELEV","ELEV_METHOD_CODE","MAG_VARN","MAG_HEMIS","MAG_VARN_YEAR","ICAO_ID","facility_use"
"2026/09/03","00328.","A","AL","2AL5","FORT PAYNE","US","ALABAMA","DE KALB","FLYING H RANCH",34,23,34,"N",34.39277777,85,39,54,"W",-85.665,1430,"E",1,"W",1990,"","private"
"2026/09/03","00328.1","A","AL","4A9","FORT PAYNE","US","ALABAMA","DE KALB","ISBELL FLD",34,28,25.3,"N",34.47369444,85,43,17,"W",-85.72138888,876.7,"S",4,"W",2010,"","public"
"2026/09/03","00328.11","H","AL","0AL4","FORT PAYNE","US","ALABAMA","DE KALB","DEKALB RGNL MED CNTR",34,26,31.4973,"N",34.44208258,85,45,20.8494,"W",-85.7557915,810,"E",3,"W",2000,"","private"
"2026/09/03","00329.","A","AL","OZR","FORT RUCKER","US","ALABAMA","DALE","CAIRNS AAF (FORT RUCKER)",31,16,32.797,"N",31.27577694,85,42,48.064,"W",-85.71335111,301,"E",3,"W",2010,"KOZR","private"
"2026/09/03","00329.01","H","AL","HEY","FORT RUCKER","US","ALABAMA","DALE","HANCHEY AHP (FORT RUCKER)",31,21,20.643,"N",31.35573416,85,39,6.707,"W",-85.65186305,317.9,"S",3,"W",2010,"KHEY","private"
"2026/09/03","00329.03","H","AL","LOR","FORT RUCKER","US","ALABAMA","DALE","LOWE AHP (FORT RUCKER)",31,21,21,"N",31.35583333,85,45,4.2,"W",-85.75116666,294.3,"E",3,"W",2010,"KLOR","private"
"2026/09/03","00329.06","H","AL","FHK","FORT RUCKER","US","ALABAMA","DALE","KNOX AHP",31,19,0.618,"N",31.31683833,85,39,59.767,"W",-85.66660194,225,"E",0,"E",1985,"KFHK","private"
"2026/09/03","00329.07","H","AL","SXS","FORT RUCKER","US","ALABAMA","COFFEE","SHELL AHP",31,21,45.61,"N",31.36266944,85,50,57.78,"W",-85.84938333,406,"E",3,"W",2025,"KSXS","private"
"2026/09/03","00329.08","H","AL","24AL","FORT RUCKER  (DOTHAN)","US","ALABAMA","HOUSTON","TOTH STAGEFIELD AHP",31,13,32.55,"N",31.22570833,85,33,41.74,"W",-85.56159444,318,"E",2,"W",2000,"","private"
"2026/09/03","00329.09","H","AL","25AL","FORT RUCKER  (GOODMAN)","US","ALABAMA","COFFEE","LUCAS AHP",31,16,11.55,"N",31.269875,86,2,27.38,"W",-86.04093888,336,"E",2,"W",2000,"","private"
"2026/09/03","00329.1","H","AL","05AL","FORT RUCKER  (WICKSBURG)","US","ALABAMA","HOUSTON","ALLEN STAGEFIELD AHP",31,13,52.23,"N",31.231175,85,38,58.93,"W",-85.64970277,365,"E",2,"W",2000,"","private"
"2026/09/03","00329.11","H","AL","06AL","FORT RUCKER  (NEW BROCKTON)","US","ALABAMA","COFFEE","BROWN STAGEFIELD AHP",31,23,18.38,"N",31.38843888,85,58,20.73,"W",-85.972425,415,"E",2,"W",2000,"","private"
"2026/09/03","00329.12","H","AL","11AL","FORT RUCKER  (OZARK)","US","ALABAMA","DALE","ECH STAGEFIELD AHP",31,23,37.3,"N",31.39369444,85,45,5.4,"W",-85.7515,268,"E",2,"W",2000,"","private"
"2026/09/03","00329.13","H","AL","12AL","FORT RUCKER  (KIRKLANDS CROSSROADS)","US","ALABAMA","DALE","GOLDBERG STAGEFIELD AHP",31,24,50.32,"N",31.41397777,85,27,35.46,"W",-85.45985,362,"E",2,"W",2000,"","private"
"2026/09/03","00329.14","H","AL","13AL","FORT RUCKER  (OZARK)","US","ALABAMA","DALE","HATCH AHP",31,21,32.3,"N",31.35897222,85,37,13.96,"W",-85.62054444,225,"E",2,"W",2000,"","private"
"2026/09/03","00329.15","H","AL","14AL","FORT RUCKER  (HARTFORD)","US","ALABAMA","GENEVA","HIGHBLUFF AHP",31,9,12.74,"N",31.15353888,85,44,1.25,"W",-85.73368055,270,"E",2,"W",2000,"","private"
"2026/09/03","00329.16","H","AL","15AL","FORT RUCKER (HARTFORD)","US","ALABAMA","GENEVA","HIGHFALLS STAGEFIELD AHP",31,5,37,"N",31.09361111,85,47,16.6,"W",-85.78794444,220,"E",2,"W",2000,"","private"
"2026/09/03","00329.17","H","AL","16AL","FORT RUCKER  (OZARK)","US","ALABAMA","DALE","HOOPER STAGEFIELD AHP",31,24,30.28,"N",31.40841111,85,41,21.28,"W",-85.68924444,365,"E",2,"W",2000,"","private"
"2026/09/03","00329.18","H","AL","17AL","FORT RUCKER (NEWTON)","US","ALABAMA","DALE","HUNT AHP",31,22,48.67,"N",31.38018611,85,34,48.99,"W",-85.580275,263,"E",2,"W",2000,"","private"
"2026/09/03","00329.19","H","AL","18AL","FORT RUCKER  (LOUISVILLE)","US","ALABAMA","BARBOUR","LOUISVILLE STAGEFIELD AHP",31,49,0.07,"N",31.81668611,85,39,6.54,"W",-85.65181666,385,"E",2,"W",2000,"","private"
"2026/09/03","00329.2","H","AL","19AL","FORT RUCKER  (OZARK)","US","ALABAMA","DALE","MOLINELLI STAGEFIELD AHP",31,28,56.75,"N",31.48243055,85,47,6.23,"W",-85.78506388,490,"E",2,"W",2000,"","private"
"2026/09/03","00329.21","H","AL","20AL","FORT RUCKER  (ELBA)","US","ALABAMA","COFFEE","RUNKLE STAGEFIELD AHP",31,20,19.73,"N",31.33881388,86,5,30.29,"W",-86.09174722,180,"E",2,"W",2000,"","private"
"2026/09/03","00329.22","H","AL","21AL","FORT RUCKER  (OPP)","US","ALABAMA","COFFEE","SKELLY STAGEFIELD AHP",31,17,15.55,"N",31.28765277,86,7,48.22,"W",-86.13006111,220,"E",2,"W",2000,"","private"
"2026/09/03","00329.23","H","AL","22AL","FORT RUCKER  (NEW BROCKTON)","US","ALABAMA","COFFEE","STINSON STAGEFIELD AHP",31,21,38.86,"N",31.36079444,86,0,49.43,"W",-86.01373055,379,"E",2,"W",2000,"","private"
"2026/09/03","00329.24","H","AL","23AL","FORT RUCKER  (OZARK)","US","ALABAMA","COFFEE","TABERNACLE STAGEFIELD AHP",31,27,53.83,"N",31.46495277,85,50,46.81,"W",-85.84633611,470,"E",2,"W",2000,"","private"
"2026/09/03","00329.25","H","AL","07AL","FORT RUCKER  (SAMSON)","US","ALABAMA","GENEVA","TAC X STAGEFIELD AHP",31,7,15.65,"N",31.12101388,85,58,38.07,"W",-85.97724166,132,"E",2,"W",2000,"","private"
"2026/09/03","00331.05","H","AL","65AL","FULTONDALE","US","ALABAMA","JEFFERSON","SHERIFF'S TRNG CNTR",33,36,7,"N",33.60194444,86,51,49,"W",-86.86361111,440,"E",NA,"",NA,"","private"
"2026/09/03","00333.","A","AL","GAD","GADSDEN","US","ALABAMA","ETOWAH","NORTHEAST ALABAMA RGNL",33,58,13.459,"N",33.97040527,86,5,28.639,"W",-86.09128861,569.2,"S",3,"W",2010,"KGAD","public"
"2026/09/03","00333.01","H","AL","0AL7","GADSDEN","US","ALABAMA","ETOWAH","GADSDEN REGL MEDICAL CENTER",34,0,30,"N",34.00833333,85,57,55,"W",-85.96527777,621,"E",1,"W",1990,"","private"
"2026/09/03","00336.21","H","AL","41AL","GARDENDALE","US","ALABAMA","JEFFERSON","UAB HOSPITAL/GARDENDALE FED",33,38,54.24,"N",33.6484,86,49,8.04,"W",-86.8189,630,"E",NA,"",NA,"","private"
"2026/09/03","00336.5","A","AL","AL18","GARDENDALE","US","ALABAMA","JEFFERSON","PARKER FLD",33,40,34.373,"N",33.67621472,86,52,2.978,"W",-86.86749388,590,"S",0,"E",1985,"","private"
"2026/09/03","00341.1","A","AL","AL43","GEIGER","US","ALABAMA","SUMTER","HENLEY RANCH",32,54,30.465,"N",32.9084625,88,20,0.12,"W",-88.33336666,200,"E",1,"E",1985,"","private"
"2026/09/03","00344.1","A","AL","33J","GENEVA","US","ALABAMA","GENEVA","GENEVA MUNI",31,3,9.45,"N",31.052625,85,52,8.2,"W",-85.86894444,100.3,"E",4,"W",2015,"","public"
"2026/09/03","00344.13","H","AL","8AL9","GENEVA","US","ALABAMA","GENEVA","WIREGRASS HOSPITAL",31,2,59.14,"N",31.04976111,85,53,31.18,"W",-85.89199444,160,"E",0,"W",1985,"","private"
"2026/09/03","00350.1","A","AL","7A0","GREENSBORO","US","ALABAMA","HALE","GREENSBORO MUNI",32,40,53.545,"N",32.68154027,87,39,43.449,"W",-87.66206916,175.1,"S",1,"W",2005,"","public"
"2026/09/03","00353.1","A","AL","PRN","GREENVILLE","US","ALABAMA","BUTLER","MAC CRENSHAW MEML",31,50,44.5,"N",31.84569444,86,36,38.7,"W",-86.61075,451.4,"S",2,"W",2005,"KPRN","public"
"2026/09/03","00353.11","A","AL","71AL","GREENVILLE","US","ALABAMA","BUTLER","SELLS",31,48,31.63,"N",31.80878611,86,31,24.69,"W",-86.523525,380,"E",NA,"",NA,"","private"
"2026/09/03","00353.12","A","AL","68AL","GREENVILLE","US","ALABAMA","BUTLER","HEART OF DIXIE AERO ESTATES",31,48,30.24,"N",31.8084,86,31,30,"W",-86.525,382,"E",NA,"",NA,"","private"
"2026/09/03","00353.13","H","AL","29AL","GREENVILLE","US","ALABAMA","BUTLER","RGNL MEDICAL CNTR OF CNTRL ALABAMA",31,49,47.81,"N",31.82994722,86,38,47.05,"W",-86.64640277,432,"E",NA,"",NA,"","private"
"2026/09/03","00359.68","C","AL","AL75","GULF SHORES","US","ALABAMA","BALDWIN","GULF STATE PARK",30,15,47.8,"N",30.26327777,87,38,12.8,"W",-87.63688888,0,"E",NA,"",NA,"","private"
"2026/09/03","00359.69","C","AL","AL96","GULF SHORES","US","ALABAMA","BALDWIN","BON SECOUR",30,17,54,"N",30.29833333,87,44,27,"W",-87.74083333,0,"E",NA,"",NA,"","private"
"2026/09/03","00359.7","A","AL","JKA","GULF SHORES","US","ALABAMA","BALDWIN","GULF SHORES INTL/JACK EDWARDS FLD",30,17,22.7,"N",30.28963888,87,40,18.4,"W",-87.67177777,17.1,"S",0,"E",2000,"KJKA","public"
"2026/09/03","00359.71","H","AL","90AL","GULF SHORES","US","ALABAMA","BALDWIN","SOUTH BALDWIN COASTAL FED",30,17,33.09,"N",30.292525,87,40,56.96,"W",-87.68248888,17.4,"E",NA,"",NA,"","private"
"2026/09/03","00360.","A","AL","8A1","GUNTERSVILLE","US","ALABAMA","MARSHALL","GUNTERSVILLE MUNI/JOE STARNES FLD",34,24,22.2811,"N",34.40618919,86,15,39.133,"W",-86.26087027,614.6,"S",4,"W",2020,"","public"
"2026/09/03","00360.1","H","AL","5AL0","GUNTERSVILLE","US","ALABAMA","MARSHALL","MARSHALL MEDICAL CENTER NORTH",34,21,54.62,"N",34.36517222,86,25,22.71,"W",-86.422975,1024,"E",NA,"",NA,"","private"
"2026/09/03","00361.02","A","AL","AL10","GURLEY","US","ALABAMA","MADISON","FRERICHS",34,39,4.323,"N",34.65120083,86,25,0.954,"W",-86.41693166,650,"E",0,"W",1985,"","private"
"2026/09/03","00363.","A","AL","1M4","HALEYVILLE","US","ALABAMA","WINSTON","POSEY FLD",34,16,49.2,"N",34.28033333,87,36,1.5,"W",-87.60041666,929.8,"S",1,"W",2000,"","public"
"2026/09/03","00363.12","H","AL","98AL","HALEYVILLE","US","ALABAMA","WINSTON","LAKELAND COMMUNITY HOSPITAL",34,14,32.53,"N",34.24236944,87,35,32.25,"W",-87.59229166,960,"E",NA,"",NA,"","private"
"2026/09/03","00366.1","A","AL","HAB","HAMILTON","US","ALABAMA","MARION","MARION COUNTY-RANKIN FITE",34,7,1,"N",34.11694444,87,59,53.6,"W",-87.99822222,436,"S",1,"E",1985,"KHAB","public"
"2026/09/03","00366.3","H","AL","9AL8","HAMILTON","US","ALABAMA","MARION","NORTH MISSISSIPPI MEDICAL CENTER-HAMILTON",34,7,37.9,"N",34.12719444,87,59,27,"W",-87.99083333,441,"E",NA,"",NA,"","private"
"2026/09/03","00368.2","A","AL","2AL7","HANCEVILLE","US","ALABAMA","CULLMAN","MOUNT AERO LAKE FARM",34,3,46,"N",34.06277777,86,43,23,"W",-86.72305555,625,"S",1,"W",1990,"","private"
"2026/09/03","00371.","A","AL","AL92","HARPERSVILLE","US","ALABAMA","SHELBY","HAWK FLD",33,18,26.402,"N",33.30733388,86,24,12.923,"W",-86.40358972,420,"E",1,"W",1990,"","private"
"2026/09/03","00372.","A","AL","AL62","HARTFORD","US","ALABAMA","GENEVA","STRIPLIN AIRFIELD",31,4,58.641,"N",31.08295583,85,41,0.759,"W",-85.68354416,255,"E",0,"W",1986,"","private"
"2026/09/03","00372.01","A","AL","3AL1","HARTFORD","US","ALABAMA","GENEVA","FLYING H RANCH",31,3,1.5,"N",31.05041666,85,41,7,"W",-85.68527777,264,"E",2,"W",1995,"","private"
"2026/09/03","00374.1","A","AL","5M0","HARTSELLE","US","ALABAMA","MORGAN","HARTSELLE/MORGAN COUNTY RGNL",34,24,29.6,"N",34.40822222,86,55,58.6,"W",-86.93294444,628.5,"S",3,"W",2015,"","public"
"2026/09/03","00374.11","H","AL","9AL0","HARTSELLE","US","ALABAMA","MORGAN","CULLMAN RGNL MEDICAL CENTER HARTSELLE",34,27,30.16,"N",34.45837777,86,56,53.99,"W",-86.94833055,709,"E",NA,"",NA,"","private"
"2026/09/03","00374.5","A","AL","00AL","HARVEST","US","ALABAMA","MADISON","EPPS AIRPARK",34,51,53.317,"N",34.86481027,86,46,12.999,"W",-86.7702775,820,"E",0,"W",1985,"","private"
"2026/09/03","00374.51","H","AL","9AL9","HARVEST","US","ALABAMA","MADISON","CRESTWOOD MEDICAL CENTER FSED",34,49,52.2,"N",34.83116666,86,42,9.4,"W",-86.70261111,774.6,"E",NA,"",NA,"","private"
"2026/09/03","00375.08","A","AL","8AL7","HAZEL GREEN","US","ALABAMA","MADISON","HAZEL GREEN ACRES",34,58,49.7,"N",34.98047222,86,41,32.3,"W",-86.69230555,908,"E",NA,"",NA,"","private"
"2026/09/03","00375.5","A","AL","M38","HAZEL GREEN","US","ALABAMA","MADISON","HAZEL GREEN",34,54,58.075,"N",34.91613194,86,38,49.365,"W",-86.64704583,814,"E",0,"W",1985,"","public"
"2026/09/03","00375.6","A","AL","AL99","HAZEL GREEN","US","ALABAMA","MADISON","ELKWOOD AIRPARK",34,58,50.64,"N",34.98073333,86,41,2.42,"W",-86.68400555,890,"E",NA,"",NA,"","private"
"2026/09/03","00376.","A","AL","HDL","HEADLAND","US","ALABAMA","HENRY","HEADLAND MUNI",31,21,50.9,"N",31.36413888,85,18,45.1,"W",-85.31252777,358.6,"S",3,"W",2005,"KHDL","public"
"2026/09/03","00378.","A","AL","6AL0","HEFLIN","US","ALABAMA","CALHOUN","FLYING TIGERS WINERY & RESORT",33,37,37.9996,"N",33.62722211,85,25,46.6439,"W",-85.4296233,882.9,"E",NA,"",NA,"","private"
"2026/09/03","00380.02","H","AL","9AL1","HOOVER","US","ALABAMA","SHELBY","BROOKWOOD FED HELIPAD",33,25,13,"N",33.42027777,86,40,10,"W",-86.66944444,606,"E",3,"W",NA,"","private"
"2026/09/03","00380.1","H","AL","8AL1","HOOVER","US","ALABAMA","JEFFERSON","MED WEST- HOOVER",33,21,17,"N",33.35472222,86,51,21,"W",-86.85583333,600,"E",NA,"",NA,"","private"
"2026/09/03","00385.02","A","AL","AL93","HUNTSVILLE","US","ALABAMA","MADISON","BIG SKY",34,53,8.316,"N",34.88564333,86,42,35.992,"W",-86.70999777,830,"E",1,"W",1990,"","private"
"2026/09/03","00385.1","A","AL","HSV","HUNTSVILLE","US","ALABAMA","MADISON","HUNTSVILLE INTL-CARL T JONES FLD",34,38,13.909,"N",34.63719694,86,46,30.195,"W",-86.77505416,628.9,"S",4,"W",2020,"KHSV","public"
"2026/09/03","00385.12","H","AL","AL36","HUNTSVILLE","US","ALABAMA","MADISON","THE HUNTSVILLE HOSPITAL",34,43,16.05,"N",34.721125,86,34,50.4,"W",-86.58066666,728,"E",0,"E",1985,"","private"
"2026/09/03","00385.2","A","AL","3M5","HUNTSVILLE","US","ALABAMA","MADISON","MOONTOWN",34,44,50.5,"N",34.74736111,86,27,39.5,"W",-86.46097222,655,"E",1,"W",1985,"","public"
"2026/09/03","00385.3","A","AL","4AL8","HUNTSVILLE","US","ALABAMA","MORGAN","MILTON",34,29,25.95,"N",34.49054166,86,40,24.36,"W",-86.67343333,639,"E",0,"W",1985,"","private"
"2026/09/03","00385.4","A","AL","MDQ","HUNTSVILLE","US","ALABAMA","MADISON","HUNTSVILLE EXEC TOM SHARP JR FLD",34,51,33.668,"N",34.85935222,86,33,27.05,"W",-86.55751388,763.2,"S",4,"W",2015,"KMDQ","public"
"2026/09/03","00385.42","H","AL","32AL","HUNTSVILLE","US","ALABAMA","MADISON","SES NORTH PAD",34,39,53.5,"N",34.66486111,86,44,47.85,"W",-86.746625,633,"E",NA,"",NA,"","private"
"2026/09/03","00385.43","H","AL","AL72","HUNTSVILLE","US","ALABAMA","MADISON","MADISON COUNTY 911 CALL CENTER",34,45,17.4,"N",34.75483333,86,40,38.1,"W",-86.67725,710,"E",NA,"",NA,"","private"
"2026/09/03","00387.","A","AL","AL05","HURTSBORO","US","ALABAMA","BULLOCK","SEHOY",32,13,16.8096,"N",32.221336,85,28,18.4188,"W",-85.471783,331,"E",1,"E",1985,"","private"
"2026/09/03","00387.01","A","AL","38AL","HURTSBORO","US","ALABAMA","RUSSELL","SAWTOOTH PLANTATION",32,10,6,"N",32.16833333,85,24,13.5,"W",-85.40375,350,"",NA,"",NA,"","private"
"2026/09/03","00388.04","A","AL","2AL6","IRVINGTON","US","ALABAMA","MOBILE","DALE O GALER AERODROME",30,29,31.13,"N",30.49198055,88,11,50.31,"W",-88.19730833,40,"E",0,"E",1995,"","private"
"2026/09/03","00394.1","A","AL","4R3","JACKSON","US","ALABAMA","CLARKE","JACKSON MUNI",31,28,14.015,"N",31.47055972,87,53,45.245,"W",-87.89590138,62.4,"E",2,"W",2010,"","public"
"2026/09/03","00395.01","A","AL","3AL5","JACKSONVILLE","US","ALABAMA","CALHOUN","EDWARDS FARM",33,50,7.1,"N",33.83530555,85,45,50.1,"W",-85.76391666,750,"E",2,"W",1995,"","private"
"2026/09/03","00401.02","H","AL","AL63","JASPER","US","ALABAMA","WALKER","WALKER RGNL MEDICAL CENTER",33,50,38.42,"N",33.84400555,87,14,11.99,"W",-87.23666388,418,"E",0,"E",1990,"","private"
"2026/09/03","00401.3","A","AL","JFX","JASPER","US","ALABAMA","WALKER","WALKER COUNTY/BEVILL FLD",33,54,7.2,"N",33.902,87,18,49.8,"W",-87.31383333,482.6,"S",1,"W",1995,"KJFX","public"
"2026/09/03","00402.01","H","AL","8AL4","JEMISON","US","ALABAMA","CHILTON","LAY DAM",32,57,33.23,"N",32.95923055,86,31,10.43,"W",-86.51956388,331,"E",NA,"",NA,"","private"
"2026/09/03","00405.","A","AL","5AL7","KINSTON","US","ALABAMA","COFFEE","JOHN H HATAWAY",31,15,0,"N",31.25,86,10,0,"W",-86.16666666,300,"E",1,"W",1995,"","private"
"2026/09/03","00410.1","A","AL","7A3","LANETT","US","ALABAMA","CHAMBERS","LANETT RGNL",32,48,42.636,"N",32.81184333,85,13,46.151,"W",-85.22948638,630.9,"S",5,"W",2025,"","public"
"2026/09/03","00410.23","H","AL","9AL3","LEESBURG","US","ALABAMA","CHEROKEE","WEISS DAM",34,7,56.14,"N",34.13226111,85,47,43.47,"W",-85.79540833,570,"E",NA,"",NA,"","private"
"2026/09/03","00410.3","A","AL","4AL9","LAPINE","US","ALABAMA","MONTGOMERY","T W SPEAR MEML",31,58,29,"N",31.97472222,86,17,38,"W",-86.29388888,438,"E",1,"W",1995,"","private"
"2026/09/03","00411.","H","AL","7AL1","LEXINGTON","US","ALABAMA","LAUDERDALE","EXPLORER",34,59,37.5,"N",34.99375,87,20,31,"W",-87.34194444,790,"E",NA,"",NA,"","private"
"2026/09/03","00412.1","A","AL","AL88","LILLIAN","US","ALABAMA","BALDWIN","BAN FARM",30,25,35.712,"N",30.42658666,87,28,14.926,"W",-87.47081277,80,"E",1,"E",1985,"","private"
"2026/09/03","00419.","A","AL","AL35","LOXLEY","US","ALABAMA","BALDWIN","MC GINNIS",30,37,10.691,"N",30.61963638,87,42,15.957,"W",-87.7044325,125,"E",1,"E",1985,"","private"
"2026/09/03","00419.05","A","AL","57AL","LOXLEY","US","ALABAMA","BALDWIN","BASWELL",30,39,11.5,"N",30.65319444,87,43,25.5,"W",-87.72375,190,"E",NA,"",NA,"","private"
"2026/09/03","00419.1","A","AL","1AL5","LOXLEY","US","ALABAMA","BALDWIN","BERRY FLD",30,38,11,"N",30.63638888,87,44,52,"W",-87.74777777,170,"E",1,"E",1990,"","private"
"2026/09/03","00425.1","A","AL","04A","LUVERNE","US","ALABAMA","CRENSHAW","FRANK SIKES",31,44,10.993,"N",31.73638694,86,15,44.8367,"W",-86.26245463,302,"S",0,"W",1985,"","public"
"2026/09/03","00425.11","H","AL","AL06","LUVERNE","US","ALABAMA","CRENSHAW","CRENSHAW COMMUNITY HOSPITAL",31,41,37.87,"N",31.69385277,86,15,56.59,"W",-86.26571944,325,"E",NA,"",NA,"","private"
"2026/09/03","00426.3","A","AL","7AL7","MADRID","US","ALABAMA","HOUSTON","PRATT LANDING",31,3,52.2,"N",31.0645,85,26,21.8,"W",-85.43938888,184,"",NA,"",NA,"","private"
"2026/09/03","00426.51","A","AL","2AL1","MAGNOLIA SPRINGS","US","ALABAMA","BALDWIN","COLLIER AIRPARK",30,25,26.71,"N",30.42408611,87,46,39.961,"W",-87.77776694,74,"E",1,"E",1990,"","private"
"2026/09/03","00427.4","A","AL","AL76","MAPLESVILLE","US","ALABAMA","CHILTON","MAYFIELD (PVT)",32,50,55.453,"N",32.84873694,86,52,11.958,"W",-86.86998833,495,"E",0,"E",1985,"","private"
"2026/09/03","00428.21","A","AL","A08","MARION","US","ALABAMA","PERRY","VAIDEN FLD",32,30,37.8,"N",32.5105,87,23,5.2,"W",-87.38477777,220,"S",3,"W",2015,"","public"
"2026/09/03","00429.","H","AL","AL95","MC INTOSH","US","ALABAMA","WASHINGTON","MC INTOSH COMMUNITY",31,16,24.613,"N",31.27350361,88,0,45.002,"W",-88.01250055,50,"E",1,"E",1990,"","private"
"2026/09/03","00430.","A","AL","AL09","MENTONE","US","ALABAMA","DE KALB","CLOUDMONT AIRPARK",34,32,27.085,"N",34.54085694,85,35,32.255,"W",-85.59229305,1692,"S",1,"W",1985,"","private"
"2026/09/03","00431.75","H","AL","86AL","MIDLAND CITY","US","ALABAMA","DALE","EAGLE AVIATION",31,17,33.05,"N",31.29251388,85,32,21.51,"W",-85.53930833,369,"E",NA,"",NA,"","private"
"2026/09/03","00433.5","A","AL","28AL","MILLBROOK","US","ALABAMA","ELMORE","FOSHEE",32,25,59.6,"N",32.43322222,86,22,28.53,"W",-86.37459166,143,"E",NA,"",NA,"","private"
"2026/09/03","00437.","A","AL","BFM","MOBILE","US","ALABAMA","MOBILE","MOBILE INTL",30,37,36.41,"N",30.62678055,88,4,5.127,"W",-88.06809083,26.2,"S",1,"W",2005,"KBFM","public"
"2026/09/03","00437.1","H","AL","AL52","MOBILE","US","ALABAMA","MOBILE","USA HEALTH SYSTEM-UNIVERSITY HOSPITAL",30,42,28.74,"N",30.70798333,88,5,54.49,"W",-88.09846944,28,"E",2,"E",1985,"","private"
"2026/09/03","00437.2","H","AL","AL82","MOBILE","US","ALABAMA","MOBILE","USA HEALTH PROVIDENCE HOSPITAL",30,40,45.685,"N",30.67935694,88,12,0.012,"W",-88.20000333,210,"E",2,"E",1985,"","private"
"2026/09/03","00437.3","A","AL","62AL","MOBILE","US","ALABAMA","MOBILE","SKYWEST AIRPARK",30,41,0.688,"N",30.68352444,88,22,19.04,"W",-88.37195555,150,"E",1,"E",1990,"","private"
"2026/09/03","00438.","A","AL","MOB","MOBILE","US","ALABAMA","MOBILE","MOBILE RGNL",30,41,29.1,"N",30.69141666,88,14,34.2,"W",-88.24283333,218.7,"S",3,"W",2025,"KMOB","public"
"2026/09/03","00438.01","H","AL","75AL","MOBILE","US","ALABAMA","MOBILE","USA CHILDRENS & WOMENS HOSPITAL",30,41,55.47,"N",30.69874166,88,4,38.89,"W",-88.07746944,15,"E",NA,"",NA,"","private"
"2026/09/03","00438.02","H","AL","AL31","MOBILE","US","ALABAMA","MOBILE","USA FED",30,41,11.78,"N",30.68660555,88,11,19.64,"W",-88.18878888,174,"E",NA,"",NA,"","private"
"2026/09/03","00438.03","H","AL","59AL","MOBILE","US","ALABAMA","MOBILE","SPRINGHILL MEDICAL",30,41,1.28,"N",30.68368888,88,7,51.52,"W",-88.13097777,28,"E",NA,"",NA,"","private"
"2026/09/03","00440.11","H","AL","1AL6","MONROEVILLE","US","ALABAMA","MONROE","MONROE COUNTY HOSPITAL",31,29,55.86,"N",31.49885,87,19,15.01,"W",-87.32083611,403,"E",0,"E",1990,"","private"
"2026/09/03","00440.2","A","AL","MVC","MONROEVILLE","US","ALABAMA","MONROE","MONROE COUNTY AEROPLEX",31,27,29,"N",31.45805555,87,21,3.7,"W",-87.35102777,419.1,"S",2,"E",1975,"KMVC","public"
"2026/09/03","00445.","A","AL","5AL3","MONTEVALLO","US","ALABAMA","SHELBY","FLYING X RANCH",33,9,10.422,"N",33.152895,86,51,4.96,"W",-86.85137777,466,"S",0,"E",1985,"","private"
"2026/09/03","00446.","A","AL","MXF","MONTGOMERY","US","ALABAMA","MONTGOMERY","MAXWELL AFB",32,22,58.6,"N",32.38294444,86,21,56.8,"W",-86.36577777,170.8,"E",2,"W",2005,"KMXF","private"
"2026/09/03","00446.01","H","AL","1AL3","MONTGOMERY","US","ALABAMA","MONTGOMERY","MONTGOMERY CREW HEADQUARTERS",32,24,32.99,"N",32.40916388,86,15,22,"W",-86.25611111,186,"E",NA,"",NA,"","private"
"2026/09/03","00446.2","H","AL","1AL7","MONTGOMERY","US","ALABAMA","MONTGOMERY","BUSINESS CENTER OF ALABAMA",32,22,40.31,"N",32.37786388,86,17,45.46,"W",-86.29596111,403,"E",1,"W",1990,"","private"
"2026/09/03","00446.5","H","AL","AL11","MONTGOMERY","US","ALABAMA","MONTGOMERY","BAPTIST MEDICAL CENTER",32,19,39.1,"N",32.32752777,86,16,35.6,"W",-86.27655555,252,"E",0,"E",1985,"","private"
"2026/09/03","00446.51","A","AL","AL12","MONTGOMERY","US","ALABAMA","MONTGOMERY","KERSHAW",32,21,38.88,"N",32.3608,86,7,14.61,"W",-86.120725,225,"S",0,"W",1985,"","private"
"2026/09/03","00447.","A","AL","MGM","MONTGOMERY","US","ALABAMA","MONTGOMERY","MONTGOMERY RGNL (DANNELLY FLD)",32,18,2.3,"N",32.30063888,86,23,38.3,"W",-86.39397222,221.1,"S",1,"W",1990,"KMGM","public"
"2026/09/03","00447.01","H","AL","45AL","MONTGOMERY","US","ALABAMA","MONTGOMERY","HYUNDAI MOTOR MANUFACTURING ALABAMA",32,16,48.89,"N",32.28024722,86,20,27.97,"W",-86.34110277,224,"E",NA,"",NA,"","private"
"2026/09/03","00447.02","H","AL","63AL","MONTGOMERY","US","ALABAMA","MONTGOMERY","JFHQ-AL",32,24,16.2936,"N",32.404526,86,15,32.6412,"W",-86.259067,209,"E",NA,"",NA,"","private"
"2026/09/03","00448.","A","AL","1AL8","MOODY","US","ALABAMA","ST CLAIR","MOORE FLD",33,36,39.35,"N",33.61093055,86,28,29.66,"W",-86.47490555,730,"E",1,"W",1990,"","private"
